H4WY00055,CUBIN, BARBARA L,REP,CASPER,WY,82604,C00290155,01
H6AK00045,YOUNG, DONALD E,REP,ANCHORAGE,AK,99503,C00012229,00
H6AK00144,BENSON, DIANE E MS,DEM,Eagle River,AK,99577,C00424739,00
H6AL02134,MORYKWAS, JOHN JR,DEM,MONTGOMERY,AL,36107,C00425421,02
H6AL03132,LAYFIELD, MARK,IND,AUBURN,AL,36830,C00430793,03
H6AL03140,PIERCE, GREG A.,DEM,ALEXANDER CITY,AL,35011,C00425223,03
H6AL04098,ADERHOLT, ROBERT B,REP,HALEYVILLE,AL,35565,C00313247,04
H6AL05038,FLIPPO, RONNIE G,DEM,FLORENCE,AL,35630,C00048371,05
H6AL07166,WALTERS, EDDISON T,DEM,TUSCALOOSA,AL,35403,C00469585,07
H6AR01072,BERRY, MARION,DEM,Gillett,AR,72005,C00313734,01
H6AR02203,SNYDER, VICTOR F,DEM,Little Rock,AR,72225,C00334441,02
H6AR03011,HUTCHINSON, WILLIAM ASA,REP,FT SMITH,AR,72901,C00320168,03
H6AR03086,ANDERSON, WOODROW WILSON III,DEM,FORT SMITH,AR,72902,C00422972,03
H6AZ00027,CRUM, WILLIAM STEPHEN,GRE,PHOENIX,AZ,85035,C00484071,02
H6AZ00035,SIMON, ELLEN,DEM,Sedona,AZ,86341,C00423897,01
H6AZ02155,THRASHER, JOHN ARMIN,DEM,GLENDALE,AZ,85306,C00472944,02
H6AZ03112,STUMP, BOB,REP,TOLLESON,AZ,85353,C00109140,02
H6AZ05067,MITCHELL, HARRY E.,DEM,Tempe,AZ,85282,C00421271,05
H6AZ08038,GIFFORDS, GABRIELLE,DEM,TUCSON,AZ,85726,C00417618,08
H6AZ08103,QUICK, JAY DUDLEY,REP,TUCSON,AZ,85719,,08
H6CA01103,ALIOTO, MICHELA A,DEM,ST HELENA,CA,94574,C00308403,01
H6CA01152,JOHN W, JONES,REP,DAVIS,CA,95616,C00421560,01
H6CA02010,HERGER, WALLY,REP,Willows,CA,95988,C00202523,02
H6CA03091,DURSTON, BILL,DEM,SACRAMENTO,CA,95841,C00419853,03
H6CA03109,ROSKEY, MICHAEL,PAF,WILTON,CA,95693,,03
H6CA04123,BROWN, CHARLES,DEM,ROSEVILLE,CA,95678,C00416164,04
H6CA05195,MATSUI, DORIS,DEM,Sacramento,CA,95814,C00409219,05
H6CA06193,HALLIWELL, MIKE,REP,COTATI,CA,94931,C00429282,06
H6CA07043,MILLER, GEORGE,DEM,Washington,DC,20515,C00026757,07
H6CA07118,MCCONNELL, CAMDEN,LIB,PITTSBURG,CA,94565,C00426130,07
H6CA08132,CHAVEZ-O'CHOA, BRIAN MR,REP,VALLEY SPRINGS,CA,95252,C00413773,08
H6CA08173,BERG, PHILIP ZIMT,LIB,SAN FRANCISCO,CA,94114,,08
H6CA09023,STARK, FORTNEY P.,DEM,Fremont,CA,94537,C00020974,13
H6CA10088,TAUSCHER, ELLEN O.,DEM,Washington,DC,20515,C00310706,10
H6CA14098,BROUILLET, CAROL,GRE,PALO ALTO,CA,94306,C00420059,14
H6CA16069,DUNN, ART,DEM,MONTEREY,CA,93942,,17
H6CA18107,KANNO, JOHN,REP,MODESTO,CA,95357,C00411512,18
H6CA19113,COX, T J,DEM,FRESNO,CA,93704,C00422360,19
H6CA20137,LOPEZ, JAMES,REP,BAKERSFIELD,CA,93312,C00440768,20
H6CA21028,GALLEGLY, ELTON,REP,SIMI VALLEY,CA,93094,C00194803,24
H6CA21176,HAZE, ERNEST STEVEN,DEM,Auberry,CA,93602,C00422642,20
H6CA22125,MCCARTHY, KEVIN,REP,Bakersfield,CA,93389,C00420935,22
H6CA24048,WAXMAN, HENRY A.,DEM,Bethesda,MD,20817,C00013128,30
H6CA24113,SHERMAN, BRAD,DEM,Sherman Oaks,CA,91403,C00308742,27
H6CA24246,PALLANT, MARY,DEM,OAK PARK,CA,91377,C00415943,24
H6CA24253,MARTINEZ, JILL MARIE,DEM,OXNARD,CA,93033,C00416032,24
H6CA24279,TENENBAUM, MICHAEL,REP,Thousand Oaks,CA,91362,C00423178,24
H6CA25136,RODRIGUEZ, ROBERTO J,DEM,BARSTOW,CA,92311,C00419655,25
H6CA26183,WARNER, RUSS,DEM,RANCHO CUCAMONGA,CA,91701,C00416040,26
H6CA27124,DORNAN, ROBERT KENNETH HON,REP,GARDEN GROVE,CA,92840,C00235721,46
H6CA27264,LOW, JAMES EDWARD,REP,WOODLAND HILLS,CA,91367,C00408922,27
H6CA31126,GENOVESE, SAL,DEM,LOS ANGELES,CA,90029,,31
H6CA34112,LUNGREN, DANIEL E.,REP,Gold River,CA,95670,C00390955,03
H6CA34211,MILLER, WAYNE,REP,SOUTH GATE,CA,90280,,34
H6CA36117,WINOGRAD, MARCY,DEM,BURBANK,CA,91502,C00461558,36
H6CA39020,ROYCE, ED MR,REP,Orange,CA,92859,C00200865,40
H6CA39129,ANDION, JAMES L.,REP,LOS ANGELES,CA,91601,C00424242,39
H6CA40275,AVALOS, CHRISTINA,DEM,ORANGE,CA,92866,,40
H6CA41174,CONTRERAS, LOUIE A,DEM,Hesperia,CA,92345,C00438986,43
H6CA42099,BACA, JOE,DEM,San Bernardino,CA,92401,C00325449,43
H6CA43121,FOLKENS, SCOTT LLOYD,REP,SAN BERNARDINO,CA,92404,C00420612,43
H6CA46033,SANCHEZ, LORETTA,DEM,BURBANK,CA,91502,C00326264,47
H6CA47031,AVILA, ROSEMARIE I,REP,SANTA ANA,CA,92704,C00448183,47
H6CA48039,CAMPBELL, JOHN BT III,REP,Irvine,CA,92603,C00412312,48
H6CA48070,YOUNG, STEVEN,DEM,IRVINE,CA,92618,C00413674,48
H6CA48088,GILCHRIST, JAMES W,CST,ALISO VIEJO,CA,92656,C00414151,48
H6CA48229,HOLT, DELECIA ANN,REP,SAN DIEGO,CA,92168,C00415422,53
H6CA50076,KALOOGIAN, HOWARD,REP,SAN MARCOS,CA,92078,C00413591,50
H6CA50241,CLARK, MIRIAM E.,PAF,ENCINITAS,CA,92024,,50
H6CA51041,MILES, BLAKE LINDEN,REP,EL CENTRO,CA,92243,C00422592,51
H6CA52098,FRANKOWIAK, CONNIE,DEM,JULIAN,CA,92036,,52
H6CO01034,SCHROEDER, PATRICIA,DEM,DENVER,CO,80205,C00008235,01
H6CO01141,DEGETTE, DIANA L.,DEM,Denver,CO,80220,C00311639,01
H6CO03139,TIPTON, SCOTT R. MR.,REP,CORTEZ,CO,81321,C00470757,03
H6CO04152,EIDSNESS, FREDERIC ARNOLD,REF,FORT COLLINS,CO,     ,C00424564,04
H6CO05076,HEFLEY, JOEL,REP,COLORADO SPRINGS,CO,80919,C00197483,05
H6CO05142,CRANK, JEFF,REP,COLORADO SPRINGS,CO,80908,C00421776,05
H6CO05159,LAMBORN, DOUGLAS,REP,Colorado Springs,CO,80962,C00420745,05
H6CO05225,SCOTT, BRIAN 'CONSTITUTION',OTH,COLORADO SPRINGS,CO,80918,,05
H6CO06025,FITZ-GERALD, JOAN,DEM,GOLDEN,CO,80403,C00433979,02
H6CO06041,BOTERO, JUAN BAUTISTA,REP,LITTLETON,CO,80127,C00424499,06
H6CO07023,PERLMUTTER, EDWIN G,DEM,Wheat Ridge,CO,80033,C00410639,07
H6CO07031,LAMM, PEGGY,DEM,ARVADA,CO,80004,C00411041,07
H6CT04119,DUFFEE, RICHARD Z,GRN,STAMFORD,CT,06905,C00445619,04
H6CT05124,MURPHY, CHRISTOPHER,DEM,CHESHIRE,CT,06410,C00411660,05
H6DC00154,MISCUK, ANDY,DEM,WASHINGTON,DC,20009,C00423798,00
H6DE00180,HARTLEY-NAGLE, KAREN,DEM,DOVER,DE,19904,C00441600,00
H6FL00046,BOYD, F. ALLEN JR.,DEM,Tallahassee,FL,32317,C00310607,02
H6FL00087,DAVIS, JAMES OSCAR III,DEM,TAMPA,FL,33679,C00317974,11
H6FL01077,ROBERTS, JOSEPH BRYANT,DEM,GULF BREEZE,FL,32563,C00418715,01
H6FL06035,YOUNG, C. W. BILL,REP,St. Petersburg,FL,33743,C00051227,10
H6FL08163,STUART, CHARLES,DEM,ORLANDO,FL,32812,C00411603,08
H6FL08171,HARTAGE, HOMER L,DEM,ORLANDO,FL,32808,C00414177,08
H6FL08213,GRAYSON, ALAN MARK,DEM,Orlando,FL,32819,C00424713,08
H6FL08247,LONG, WILLIAM TODD,REP,LONGWOOD,FL,32779,C00469494,08
H6FL09070,BILIRAKIS, GUS MICHAEL,REP,HOLIDAY,FL,34690,C00408534,09
H6FL09096,MITCHELL, WILLIAM D,DEM,TAMPA,FL,33602,C00414094,09
H6FL11126,CASTOR, KATHY,DEM,TAMPA,FL,33606,C00410761,11
H6FL11175,ADAMS, EDDIE JR,REP,TAMPA,FL,33637,C00467860,11
H6FL13114,HUDSON, GEORGE T,REP,SARASOTA,FL,34231,C00412387,13
H6FL13130,LA FEVERS, MICHAEL S,DEM,BRADENTON,FL,34203,C00412627,13
H6FL13148,BUCHANAN, VERNON,REP,Sarasota,FL,34230,C00412759,13
H6FL13163,BOYLE, COLIN,IND,SARASOTA,FL,34239,C00418756,13
H6FL16059,MAHONEY, TIM,DEM,VENUS,FL,33960,C00416016,16
H6FL16067,LUTRIN, DAVID LEE,DEM,PALM BEACH GARDENS,FL,33418,C00481333,16
H6FL16075,ROSS, EMMIE,IND,PORT ST LUCIE,FL,34985,C00427567,16
H6FL17032,NEREE, DUFIRSTSON,DEM,MIAMI,FL,33137,C00413229,17
H6FL17040,WRIGHT, ISHAH LAURAH REV,REP,LAKE MARY,FL,32746,C00414946,17
H6FL18022,CALDERIN, MICHAEL HANLEY,DEM,MIAMI,FL,33055,C00421115,25
H6FL19038,WEXLER, ROBERT,DEM,Boca Raton,FL,33431,C00307694,19
H6FL19046,GRABER, BENJAMIN,DEM,DELRAY BEACH,FL,33446,C00434324,19
H6FL22040,KLEIN, RON,DEM,Boca Raton,FL,33431,C00410522,22
H6FL24020,CURTIS, CLINT,DEM,TITUSVILLE,FL,32780,C00421602,24
H6GA02107,HUGHES, BRADLEY CURTIS,REP,BLAKELY,GA,39823,C00419846,02
H6GA03071,MCGRAW, MICHAEL EDWARD,DEM,NEWNAN,GA,30263,C00424077,03
H6GA04129,JOHNSON, HENRY C 'HANK' JR,DEM,LITHONIA,GA,30058,C00418293,04
H6GA04137,COYNE, JOHN F III,DEM,ALPHARETTA,GA,30004,C00422105,04
H6GA05217,LEWIS, JOHN R.,DEM,Atlanta,GA,30331,C00202416,05
H6GA07122,KONOP, JOHN,REP,LEBANON,GA,30114,C00414748,06
H6GA10142,HOLLEY, RICHARD TERRY,DEM,EVANS,GA,30809,C00426098,10
H6GA13013,HONEYCUTT, DEBORAH TRAVIS,REP,FAYETTEVILLE,GA,30214,C00477893,13
H6HI01121,ABERCROMBIE, NEIL,DEM,Honolulu,HI,96814,C00247379,01
H6HI02251,HIRONO, MAZIE MRS.,DEM,Honolulu,HI,96809,C00420760,02
H6HI02269,HOOSER, GARY L,DEM,KAPAA,HI,96746,C00420737,02
H6HI02285,HOGUE, BOB C,REP,KAILUA,HI,96734,C00421727,02
H6HI02301,MENOR, RON,DEM,HONOLULU,HI,96813,C00425595,02
H6HI02327,GARCIA, NESTOR RALPH,DEM,WAIPAHU,HI,96797,C00425991,02
H6HI02335,AIPOALANI, HANALEI Y,DEM,NANKULI,HI,96792,C00426007,02
H6IA00017,DIX, WILLIAM,REP,SHELL ROCK,IA,50670,C00409433,01
H6IA01098,BRALEY, BRUCE L,DEM,Waterloo,IA,50704,C00409441,01
H6IA01114,DICKINSON, RICHARD,DEM,SABULA,IA,52070,C00410423,01
H6IA02146,LOEBSACK, DAVID WAYNE,DEM,Mt. Vernon,IA,52314,C00414318,02
H6IA03144,BOSWELL, LEONARD L.,DEM,Des Moines,IA,50312,C00316661,03
H6IA05123,NIELSEN, ROY,IND,ORANGE CITY,IA,51041,C00427799,05
H6ID01136,SEMANKO, NORM,REP,EAGLE,ID,83616,C00409847,01
H6ID01144,SORENSEN, SHELIA,REP,Boise,ID,83701,C00410886,01
H6ID01177,SALI, WILLIAM T.,REP,Kuna,ID,83634,C00414078,01
H6ID01201,OLSON, DAVID EDWIN,IND,ST MARIES,ID,83861,C00479550,01
H6IL02124,JACKSON, JESSE L JR,DEM,CHICAGO,IL,60649,C00305920,02
H6IL03114,SULLIVAN, JOHN P,DEM,CHICAGO,IL,60655,C00414730,03
H6IL03122,KELLY, JOHN T,DEM,OAK LAWN,IL,60453,C00417998,03
H6IL05135,HAPTONSTALL, JOHN (JOHNNY HAP),DEM,CHICAGO,IL,60640,C00420141,05
H6IL06117,ROSKAM, PETER,REP,Wheaton,IL,60187,C00410969,06
H6IL06125,PANKAU, CAROLE,REP,ITASCA,IL,60143,C00412882,06
H6IL06141,DUCKWORTH, L. TAMMY,DEM,HOFFMAN ESTATES,IL,60195,C00418525,06
H6IL07263,ASCOT, JAMES,DEM,CHICAGO,IL,60661,C00464685,07
H6IL10119,SEALS, DANIEL JOSEPH,DEM,Wilmette,IL,60091,C00417501,10
H6IL13105,SHANNON, JOSEPH,DEM,WOODRIDGE,IL,60517,C00420166,13
H6IL17148,GILLILAND, BRIAN SCOTT,REP,ALEDO,IL,61231,C00415927,17
H6IL17155,HARE, PHILIP G,DEM,ROCK ISLAND,IL,61204,C00422923,17
H6IN01124,PETYO, MICHAEL,REP,HOBART,IN,46342,,01
H6IN01157,REEVES, JAYSON H,REP,GARY,IN,46404,,01
H6IN01173,HOLTZ, RICHARD (RIC),REP,MERRILLVILLE,IN,46410,,01
H6IN03161,HAYHURST, THOMAS ELDON,DEM,FORT WAYNE,IN,46804,C00465419,03
H6IN03179,CLEMENTS, MICHAEL A,DEM,HUNTINGTON,IN,46750,C00417899,05
H6IN06024,HOLLAND, GEORGE THOMAS,DEM,RUSHVILLE,IN,46173,,06
H6IN06149,WELSH, REVI BARRY ALAN,DEM,CONNERSVILLE,IN,47331,C00439653,06
H6IN07337,PULLINS, PIERRE QUINCY,DEM,INDIANAPOLIS,IN,46201,,07
H6IN08210,ELLSWORTH, BRAD,DEM,Evansville,IN,47708,C00412346,08
H6IN09085,CLEARWATER, GRETCHEN,DEM,BLOOMINGTON,IN,47405,C00439315,09
H6IN09119,SCHANSBERG, D (DAVID) ERIC,LIB,JEFFERSONVILLE,IN,47130,C00426692,09
H6IN10141,CARSON, JULIA,DEM,INDIANAPOLIS,IN,46205,C00311969,07
H6KS01096,MORAN, JERRY,REP,Hays,KS,67601,C00312090,01
H6KS01146,HUELSKAMP, TIMOTHY A,REP,FOWLER,KS,67844,C00413096,01
H6KS02227,RYUN, JAMES R,REP,LAWRENCE,KS,66047,C00432351,02
H6KS03167,AHNER, CHUCK,REP,OVERLAND PARK,KS,66221,C00414680,03
H6KS03175,SCHERER, THOMAS E MR.,DEM,MERRIAM,KS,66202,C00421396,03
H6KS03183,SCHWAB, SCOTT JOSEPH,REP,OLATHE,KS,66063,C00418707,03
H6KY03090,NORTHUP, ANNE HON.,REP,Louisville,KY,40206,C00364448,03
H6KY03116,HORNE, ANDREW J,DEM,LOUISVILLE,KY,40203,C00418558,03
H6KY03124,YARMUTH, JOHN A MR,DEM,Harrods Creek,KY,40027,C00419630,03
H6KY04015,BUNNING, JIM,REP,FT WRIGHT,KY,41011,C00197152,04
H6KY05111,STEPP, KENNETH,DEM,MANCHESTER,KY,40962,C00475160,05
H6LA00037,THOMPSON, FRANCIS C,DEM,DELHI,LA,71232,C00315564,05
H6LA01175,TALLITSCH, STACEY,DEM,METAIRIE,LA,70002,C00413781,01
H6LA01183,GEREIGHTY, DAVID DENNIS,DEM,METAIRIE,LA,70002,C00428797,01
H6LA02108,LAVIGNE, JOSEPH FRANCIS,REP,NEW ORLEANS,LA,70130,C00421677,02
H6LA02124,SHEPHERD, DERRICK,DEM,MARERRO,LA,70072,C00427328,02
H6LA02132,CARTER, KAREN R,DEM,NEW ORLEANS,LA,70130,C00427807,02
H6LA02173,MENDOZA, M.V. (VINNY),DEM,KENNER,LA,70065,C00429720,02
H6LA04054,CASH, ARTIS,OTH,SHREVEPORT,LA,71106,C00428425,04
H6LA04088,KELLEY, CHESTER T (CATFISH),UNK,SHREVEPORT,LA,71105,C00455303,04
H6LA05127,HEARN, GLORIA WILLIAMS,DEM,PINEVILLE,LA,71360,C00429795,05
H6LA06083,BAKER, RICHARD H,REP,BATON ROUGE,LA,70811,C00196501,06
H6MA03076,MITCHELL, JOHN R,DEM,FALL RIVER,MA,02720,C00302885,03
H6MA06129,BARTON, RICHARD W,REP,MANCHESTER,MA,01944,C00417014,06
H6MA07101,MARKEY, EDWARD JOHN MR.,DEM,Malden,MA,02148,C00196774,07
H6MA08141,KENNEDY, JOSEPH P II,DEM,BRIGHTON,MA,02135,C00222455,08
H6MA09131,DUNKELBARGER, PHILIP L,UNK,WESTWOOD,MA,02090,C00481929,09
H6MA09149,ROBINSON, JACK E.,REP,Duxbury,MA,02331,C00426718,09
H6MA10147,WHITE, PETER A,OTH,MASHPEE,MA,02649,C00478701,10
H6MD01205,ROBINSON, CHRISTOPHER R,DEM,CAMBRIDGE,MD,21613,C00428185,01
H6MD02153,MATHIS, JAMES DUNN,REP,COCKEYSVILLE,MD,21030,,02
H6MD02187,BOARDMAN, CHRISTOPHER C.,DEM,JOPPA,MD,21085,C00427955,02
H6MD03292,SARBANES, JOHN P. MR.,DEM,Towson,MD,21285,C00415182,03
H6MD03391,SPAUSE, PAUL JOSEPH,REP,HANOVER,MD,21076,C00426999,03
H6MD04183,EDWARDS, DONNA,DEM,Fort Washington,MD,20744,C00422964,04
H6MD04191,STARKMAN, MICHAEL MOSHE,REP,ROCKVILLE,MD,20853,C00442194,04
H6MD05149,DEFIBAUGH, THOMAS W SR,REP,GLEN BURNIE,MD,21061,,03
H6MD06121,DUCK, ANDREW JAMES,DEM,BRONSWICK,MD,21716,C00462655,06
H6MD06147,KRYSZTOFORSKI, JOSEPH T,REP,HUNT VALLEY,MD,21031,C00426742,06
H6MD07160,CUMMINGS, ELIJAH E,DEM,Washington,DC,20515,C00310318,07
H6MD08291,BARVE, KUMAR P,DEM,GAITHERSBURG,MD,20878,C00305656,08
H6MD08333,ENGLISH, GEORGE,DEM,SILVER SPRING,MD,20902,,08
H6ME01157,ALLEN, THOMAS H,DEM,PORTLAND,ME,04101,C00328245,01
H6ME01199,KAMILEWICZ, DEXTER J,IND,ORR'S ISLAND,ME,04066,C00419960,01
H6MI00194,CONA, FRANK J,DEM,AUBURN HILLS,MI,48326,C00421586,00
H6MI01028,CONYERS, JOHN JR.,DEM,Detroit,MI,48221,C00409797,14
H6MI03081,SCHWARZ, JOHN,REP,Battle Creek,MI,49017,C00395822,07
H6MI03164,GURK, RODGER,GRE,WYOMING,MI,49548,C00428359,03
H6MI04113,UPTON, FREDERICK STEPHEN,REP,St. Joseph,MI,49085,C00200584,06
H6MI07108,KILDEE, DALE,DEM,Flint,MI,48501,C00078105,05
H6MI07199,CAMPBELL, DARYL,DEM,ANN ARBOR,MI,48103,C00421966,07
H6MI09146,SKINNER, NANCY ANN,DEM,ROYAL OAK,MI,48067,C00419820,09
H6MI09161,GOODMAN, ADAM,LIB,ROYAL OAK,MI,48073,,09
H6MI10177,CAVENY, CANDACE RUTH,GRE,LAPEER,MI,48446,,10
H6MI11142,TRUPIANO, TONY,DEM,DEARBORN HEIGHTS,MI,48127,C00415612,11
H6MI12181,MILLER, CANDICE S.,REP,Harrison Township,MI,48045,C00365593,10
H6MI12231,TOWNSEND, LESTER I.,TX ,FRASER,MI,48026,C00487850,12
H6MI15127,KILPATRICK, CAROLYN MS.,DEM,DETROIT,MI,48206,C00317842,13
H6MI15218,SMITH, AIMEE,GRE,ANN ARBOR,MI,48104,,15
H6MI16034,DINGELL, JOHN D. MR.,DEM,Washington,DC,20005,C00002600,15
H6MN01174,WALZ, TIMOTHY J.,DEM,Mankato,MN,56002,C00409409,01
H6MN03121,SMITH, KEVIN,DEM,MINNETONKA,MN,55345,C00426726,03
H6MN05183,ELLISON, KEITH MAURICE,DFL,MINNEAPOLIS,MN,55411,C00422410,05
H6MN05316,IVERSON, GREGG A.,DFL,MINNEAPOLIS,MN,55417,,05
H6MN06074,BACHMANN, MICHELE M,REP,WOODBURY,MN,55125,C00410118,06
H6MN06124,TINKLENBERG, ELWYN GLENN,DEM,BLAINE,MN,55449,C00439596,06
H6MN08047,OBERSTAR, JAMES L,DFL,DULUTH,MN,55802,C00187419,08
H6MO01246,CUNNINGHAM, ROBB E.,LIB,ST ANN,MO,63074,,01
H6MO02251,LESH, RICHARD,DEM,SAINT PETERS,MO,63376,C00415968,02
H6MO02277,KARAM, CHARLES GEORGE,DEM,CHESTERFIELD,MO,63017,C00423400,02
H6MO04141,SKELTON, IKE,DEM,Lexington,MO,64067,C00025973,04
H6MO05189,TURK, JACOB,REP,LEEHS SUMMIT,MO,64063,C00425983,05
H6MO05197,LANGKRAEHR, RANDALL DAVID (RANDY),LIB,WARRENSBURG,MO,64093,,05
H6MO07128,BLUNT, ROY,REP,Springfield,MO,65805,,07
H6MO08084,EMERSON, JO ANN,REP,CAPE GIRARDEAU,MO,63701,C00320457,08
H6MS02139,ESPY, CHUCK,DEM,CLARKSDALE,MS,38614,C00413211,02
H6MS03046,PICKERING, CHARLES W CHIP JR,REP,BRANDON,MS,39047,C00308577,03
H6NC02080,ETHERIDGE, BOB,DEM,RALEIGH,NC,27611,C00311555,02
H6NC02106,MANSELL, DANNY EUGENE,REP,SELMA,NC,27576,C00447888,02
H6NC03120,WEBER, CRAIG PETER,REP,MOREHEAD CITY,NC,28557,C00413609,03
H6NC04037,PRICE, DAVID,DEM,Raleigh,NC,27602,C00195628,04
H6NC05109,SHARPE, ROGER DEAN,DEM,HARMONY,NC,28634,C00421867,05
H6NC06081,BLAKE, RORY POWELL,DEM,ASHEBORO,NC,27204,C00422956,06
H6NC07063,DUNN, TIMOTHY MARK,DEM,FAYETTEVILLE,NC,28303,C00414581,08
H6NC08111,KISSELL, LARRY,DEM,BISCOE,NC,27209,C00433763,08
H6NC08129,AUTRY, JOHN,DEM,CHARLOTTE,NC,28212,C00436337,08
H6NC11172,SHULER, JOSEPH HEATH,DEM,Hazelwood,NC,28738,C00413393,11
H6NE01093,MOUL, MAXINE B,DEM,LINCOLN,NE,68502,C00419713,01
H6NE02117,ESCH, JAMES D,DEM,OMAHA,NE,68102,C00447664,02
H6NE03115,SMITH, ADRIAN,REP,Scottsbluff,NE,69361,C00412890,03
H6NH01230,SHEA-PORTER, CAROL,DEM,Rochester,NH,03866,C00419978,01
H6NH02113,WILSON, HOWARD,LIB,WILSON,NH,03216,,02
H6NH02121,CLEMONS, BRET MICHAEL,DEM,WINDHAM,NH,03087,C00416248,02
H6NJ06187,CHIVUKULA, UPENDRA J,DEM,SOMERSET,NJ,08873,C00415828,06
H6NJ07110,TRICARICO, JOSEPH JR,DEM,HILLSBOROUGH,NJ,08844,C00415430,07
H6NJ07128,STENDER, LINDA MRS.,DEM,Fanwood,NJ,07023,C00417600,07
H6NJ08118,PASCRELL, WILLIAM J. HON. JR.,DEM,Totowa,NJ,07511,C00313510,08
H6NJ08134,SANDOVAL, JOSE M,REP,PASSAIC,NJ,07055,C00424457,08
H6NJ09165,ROTHMAN, STEVEN R,DEM,HACKENSACK,NJ,07602,C00313494,09
H6NJ09215,MICCO, VINCE,REP,RUTHERFORD,NJ,07070,C00446492,09
H6NJ12136,LANCE, LEONARD,REP,COLONIA,NJ,07067,C00444224,07
H6NJ12144,HOLT, RUSH D.,DEM,Pennington,NJ,08534,C00313684,12
H6NJ13191,SIRES, ALBIO,DEM,WEST NEW YORK,NJ,07093,C00410753,13
H6NJ13209,VAS, JOSEPH,DEM,PERTH AMBOY,NJ,08861,C00415034,13
H6NM02077,SOWARDS, GREGORY EDDIE,REP,LAS CRUCES,NM,88007,C00448423,02
H6NV01158,WEGNER, KENNETH ALEXANDER,REP,LAS VEGAS,NV,89131,C00470294,01
H6NV01182,MONROE, MICHAEL ACE,REP,LAS VEGAS,NV,89106,,01
H6NV02032,GIBBONS, JAMES A,REP,RENO,NV,89509,C00310011,02
H6NV02164,HELLER, DEAN,REP,Henderson,NV,89053,C00410837,02
H6NV02180,DERBY, JILL T,DEM,GARDNERVILLE,NV,89460,C00446997,02
H6NV02222,THOMAS, GLENN,REP,MINDEN,NV,89423,C00430801,02
H6NV03014,MICHAELS, BARRY,IND,LAS VEGAS,NV,89102,C00417410,03
H6NV03030,NEVENICH, ANNA,DEM,LAS VEGAS,NV,89147,C00451054,03
H6NY00060,BARRON, CHARLES,DEM,BROOKLYN,NY,     ,C00421883,10
H6NY01100,ZANZI, ITALO ANDRES,REP,SMITHTOWN,NY,11787,C00421131,01
H6NY03031,SLAUGHTER, LOUISE M,DEM,FAIRPORT,NY,14450,C00213611,28
H6NY03155,MEJIAS, DAVID L,DEM,NORTH MASSAPEQUA,NY,11758,C00424655,03
H6NY04112,MCCARTHY, CAROLYN,DEM,Mineola,NY,11501,C00318931,04
H6NY10085,GREEN, ROGER LEON,DEM,BROOKLYN,NY,11238,C00424051,10
H6NY10093,POWELL, KEVIN,DEM,BROOKLYN,NY,11201,C00477703,10
H6NY11109,OWENS, CHRIS,DEM,BROOKLYN,NY,11238,C00409912,11
H6NY11166,MCCLEAN, OLLIE M,FRE,BROOKLYN,NY,11213,C00428235,11
H6NY13030,SOLARZ, STEPHEN J,DEM,BROOKLYN,NY,11235,C00168823,12
H6NY13071,HARRISON, STEPHEN A. MR.,DEM,Brooklyn,NY,11209,C00421453,13
H6NY14228,MCFARLAND, KATHLEEN TROIA,REP,SOUTHAMPTON,NY,11969,C00430710,01
H6NY15118,VARGAS, RUBEN D,DEM,NEW YORK,NY,10025,,15
H6NY18153,RUSSELL, JIM,REP,HAWTHORNE,NY,10532,C00428292,18
H6NY19029,RANGEL, CHARLES B,DEM,NEW YORK,NY,10026,C00302422,15
H6NY19144,HALL, JOHN JOSEPH,DEM,Beacon,NY,12508,C00417451,19
H6NY20167,GILLIBRAND, KIRSTEN ELIZABETH MRS.,DEM,Hudson,NY,12534,,20
H6NY20191,SUNDWALL, ERIC,LIB,NIVERVILLE,NY,12130,C00458620,20
H6NY21124,RALEIGH, THOMAS J,DEM,NISKAYUNA,NY,12309,C00426619,21
H6NY24128,ARCURI, MICHAEL A.,DEM,Utica,NY,13505,C00418541,24
H6NY25125,MAFFEI, DANIEL BENJAMIN MR.,DEM,Syracuse,NY,13214,C00417550,25
H6NY25141,ROSETTI, CHRISTINA,OTH,LAFAYETTE,NY,13084,C00446849,25
H6NY27162,MCHALE, MICHAEL J,REP,BUFFALO,NY,14220,C00430272,27
H6NY29168,MASSA, ERIC JJ,DEM,Corning,NY,14830,C00411306,29
H6NY36015,LAFALCE, JOHN J,DEM,KENMORE,NY,14217,C00025379,29
H6OH02078,DEWINE, R. PAT,REP,CINCINNATI,OH,45201,C00410456,02
H6OH02086,SCHMIDT, JEANNETTE H,REP,LOVELAND,OH,45140,C00410647,02
H6OH02102,BRINKMAN, THOMAS E,REP,CINCINNATI,OH,45208,C00411215,02
H6OH02144,PARKER, JAMES JOHN,DEM,WAVERLY,OH,45690,C00418475,02
H6OH02151,WULSIN, VICTORIA,DEM,Cincinnati,OH,45242,C00411777,02
H6OH04082,JORDAN, JAMES D.,REP,Urbana,OH,43078,C00416594,04
H6OH04132,GUGLIELMI, FRANK A,REP,FINDLAY,OH,45840,C00420562,04
H6OH06038,STRICKLAND, TED,DEM,LUCASVILLE,OH,45648,C00265892,06
H6OH06095,WILSON, CHARLES A,DEM,Bridgeport,OH,43912,C00412015,06
H6OH06111,BLASDEL, CHUCK,REP,EAST LIVERPOOL,OH,43920,C00413633,06
